Alarm ID,"Ticker, Name",Name,Beschreibung,Zeit,Webhook-Status
4330481344,"BATS:ALGT, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [ALGT]: LONG-ZONE | W%R: 78.3,2026-03-27T13:56:49Z,
4330481344,"BATS:MOD, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [MOD]: LONG-ZONE | W%R: 75.2,2026-03-27T13:56:47Z,
4330479384,"BATS:BAC, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [BAC]: LONG-ZONE | W%R: 71.3,2026-03-27T13:56:46Z,
4330481344,"BATS:GLW, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [GLW]: LONG-ZONE | W%R: 70,2026-03-27T13:56:44Z,
4330479384,"BATS:GLW, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [GLW]: LONG-ZONE | W%R: 70,2026-03-27T13:56:44Z,
4330481344,"BATS:ODFL, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [ODFL]: LONG-ZONE | W%R: 70,2026-03-27T13:56:41Z,
4330479384,"BATS:ODFL, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [ODFL]: LONG-ZONE | W%R: 70,2026-03-27T13:56:41Z,
4330481344,"BATS:FNF, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [FNF]: SHORT-ZONE | W%R: 14.5,2026-03-27T13:56:37Z,
4330479384,"BATS:KO, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [KO]: SHORT-ZONE | W%R: 29.9,2026-03-27T13:56:31Z,
4330481344,"BATS:KR, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [KR]: SHORT-ZONE | W%R: 23.3,2026-03-27T13:56:31Z,
4330481344,"BATS:SPG, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [SPG]: SHORT-ZONE | W%R: 26.6,2026-03-27T13:56:26Z,
4330479384,"BATS:SPG, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [SPG]: SHORT-ZONE | W%R: 26.6,2026-03-27T13:56:26Z,
4330481344,"BATS:DTE, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [DTE]: SHORT-ZONE | W%R: 14.5,2026-03-27T13:56:23Z,
4330481344,"BATS:SNX, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [SNX]: LONG-ZONE | W%R: 79.1,2026-03-27T13:56:22Z,
4330481344,"BATS:CURV, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [CURV]: LONG-ZONE | W%R: 95.2,2026-03-27T13:56:13Z,
4330481344,"BATS:QRVO, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [QRVO]: LONG-ZONE | W%R: 87.4,2026-03-27T13:56:11Z,
4330481344,"BATS:AKAM, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [AKAM]: LONG-ZONE | W%R: 79.4,2026-03-27T13:56:05Z,
4330481344,"BATS:FIVE, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [FIVE]: LONG-ZONE | W%R: 83.7,2026-03-27T13:56:03Z,
4330479384,"MIL_LS:SRG, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [SRG]: SHORT-ZONE | W%R: 29.2,2026-03-27T13:56:02Z,
4330481344,"BATS:NOC, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [NOC]: SHORT-ZONE | W%R: 26.1,2026-03-27T13:55:59Z,
4330479384,"SIX_DLY:SOON, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [SOON]: SHORT-ZONE | W%R: 27.8,2026-03-27T13:55:55Z,
4330479384,"EURONEXT_DLY:COFA, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [COFA]: LONG-ZONE | W%R: 78.6,2026-03-27T13:55:55Z,
4330479384,"BATS:SID, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [SID]: LONG-ZONE | W%R: 94.4,2026-03-27T13:55:52Z,
4330481344,"BATS:AEP, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [AEP]: SHORT-ZONE | W%R: 9.8,2026-03-27T13:55:51Z,
4330479384,"BATS:PCG, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [PCG]: SHORT-ZONE | W%R: 29.5,2026-03-27T13:55:48Z,
4330479384,"BATS:WM, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [WM]: SHORT-ZONE | W%R: 24.2,2026-03-27T13:55:48Z,
4330481344,"BATS:WAB, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [WAB]: LONG-ZONE | W%R: 71.4,2026-03-27T13:55:47Z,
4330481344,"BATS:NXT, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [NXT]: LONG-ZONE | W%R: 70.9,2026-03-27T13:55:44Z,
4330481344,"BATS:NYT, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [NYT]: LONG-ZONE | W%R: 90.4,2026-03-27T13:55:34Z,
4330481344,"BATS:FN, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [FN]: LONG-ZONE | W%R: 90.6,2026-03-27T13:55:31Z,
4330481344,"XETR_DLY:BAYN, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [BAYN]: SHORT-ZONE | W%R: 29.6,2026-03-27T13:55:31Z,
4330479384,"XETR_DLY:BAYN, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [BAYN]: SHORT-ZONE | W%R: 29.6,2026-03-27T13:55:31Z,
4330481344,"BATS:O, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [O]: SHORT-ZONE | W%R: 21.5,2026-03-27T13:55:29Z,
4330481344,"BATS:PENN, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [PENN]: LONG-ZONE | W%R: 86.4,2026-03-27T13:55:29Z,
4330481344,"BATS:CIEN, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [CIEN]: LONG-ZONE | W%R: 77,2026-03-27T13:55:28Z,
4330481344,"BATS:PNW, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [PNW]: SHORT-ZONE | W%R: 0,2026-03-27T13:55:26Z,
4330481344,"BATS:LITE, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [LITE]: LONG-ZONE | W%R: 75.7,2026-03-27T13:55:26Z,
4330481344,"BATS:ED, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [ED]: SHORT-ZONE | W%R: 13.7,2026-03-27T13:55:26Z,
4330479384,"BATS:ED, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [ED]: SHORT-ZONE | W%R: 13.7,2026-03-27T13:55:26Z,
4330481344,"BATS:CNP, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [CNP]: SHORT-ZONE | W%R: 9.5,2026-03-27T13:55:26Z,
4330479384,"EURONEXT_DLY:KER, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [KER]: LONG-ZONE | W%R: 87.3,2026-03-27T13:55:26Z,
4330481344,"EURONEXT_DLY:KER, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [KER]: LONG-ZONE | W%R: 87.3,2026-03-27T13:55:26Z,
4330481344,"BATS:GM, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [GM]: LONG-ZONE | W%R: 94.3,2026-03-27T13:55:26Z,
4330481344,"BATS:LNT, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [LNT]: SHORT-ZONE | W%R: 2.8,2026-03-27T13:55:25Z,
4330479384,"BATS:WEC, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [WEC]: SHORT-ZONE | W%R: 17.1,2026-03-27T13:55:24Z,
4330481344,"BATS:WEC, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [WEC]: SHORT-ZONE | W%R: 17.1,2026-03-27T13:55:24Z,
4330481344,"BATS:SO, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [SO]: SHORT-ZONE | W%R: 11.7,2026-03-27T13:55:23Z,
4330481344,"BATS:TSEM, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [TSEM]: LONG-ZONE | W%R: 89.3,2026-03-27T13:55:23Z,
4330481344,"BATS:HST, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [HST]: LONG-ZONE | W%R: 73.8,2026-03-27T13:55:23Z,
4330481344,"BATS:CNC, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [CNC]: SHORT-ZONE | W%R: 14.9,2026-03-27T13:55:23Z,
4330481344,"BATS:PL, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [PL]: LONG-ZONE | W%R: 91.1,2026-03-27T13:55:22Z,
4330481344,"BATS:LBRT, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [LBRT]: SHORT-ZONE | W%R: 9.5,2026-03-27T13:55:22Z,
4330479384,"BATS:LBRT, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [LBRT]: SHORT-ZONE | W%R: 9.5,2026-03-27T13:55:22Z,
4330481344,"BATS:SATS, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [SATS]: LONG-ZONE | W%R: 77.1,2026-03-27T13:55:20Z,
4330481344,"BATS:C, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [C]: LONG-ZONE | W%R: 78.9,2026-03-27T13:55:21Z,
4330479384,"BATS:WFC, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [WFC]: LONG-ZONE | W%R: 88.6,2026-03-27T13:55:19Z,
4330479384,"BATS:FRO, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [FRO]: LONG-ZONE | W%R: 77.4,2026-03-27T13:55:19Z,
4330479384,"BATS:AEP, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [AEP]: SHORT-ZONE | W%R: 13.1,2026-03-27T13:55:19Z,
4330479384,"BATS:CAPR, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [CAPR]: SHORT-ZONE | W%R: 17.8,2026-03-27T13:55:18Z,
4330479384,"SIX_DLY:HOLN, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [HOLN]: LONG-ZONE | W%R: 71.2,2026-03-27T13:55:17Z,
4330479384,"LSE_DLY:CNA, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [CNA]: SHORT-ZONE | W%R: 23.8,2026-03-27T13:55:16Z,
4330479384,"BME_DLY:CLNX, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [CLNX]: SHORT-ZONE | W%R: 28.5,2026-03-27T13:55:16Z,
4330479384,"BATS:CIEN, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [CIEN]: LONG-ZONE | W%R: 76,2026-03-27T13:55:14Z,
4330479384,"BATS:O, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [O]: SHORT-ZONE | W%R: 22.7,2026-03-27T13:55:14Z,
4330479384,"BATS:NOC, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [NOC]: SHORT-ZONE | W%R: 26.6,2026-03-27T13:55:14Z,
4330479384,"SIX_DLY:CFR, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [CFR]: LONG-ZONE | W%R: 75.3,2026-03-27T13:55:13Z,
4330479384,"BATS:NXT, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [NXT]: LONG-ZONE | W%R: 70.1,2026-03-27T13:55:13Z,
4330479384,"BATS:DTE, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [DTE]: SHORT-ZONE | W%R: 19.7,2026-03-27T13:55:12Z,
4330479384,"BATS:LNT, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [LNT]: SHORT-ZONE | W%R: 3.9,2026-03-27T13:55:12Z,
4330479384,"LSE_DLY:IMB, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [IMB]: SHORT-ZONE | W%R: 22.2,2026-03-27T13:55:10Z,
4330479384,"BATS:FSLY, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [FSLY]: LONG-ZONE | W%R: 85.1,2026-03-27T13:55:10Z,
4330479384,"BATS:D, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [D]: SHORT-ZONE | W%R: 20.6,2026-03-27T13:55:09Z,
4330479384,"BATS:KR, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [KR]: SHORT-ZONE | W%R: 20.6,2026-03-27T13:55:09Z,
4330479384,"BATS:ATO, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [ATO]: SHORT-ZONE | W%R: 11.1,2026-03-27T13:55:09Z,
4330479384,"LSE_DLY:HLN, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [HLN]: SHORT-ZONE | W%R: 18.7,2026-03-27T13:55:08Z,
4330479384,"OMXSTO_DLY:TEL2_B, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [TEL2_B]: SHORT-ZONE | W%R: 19.8,2026-03-27T13:55:08Z,
4330479384,"LSE_DLY:GAW, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [GAW]: LONG-ZONE | W%R: 82,2026-03-27T13:55:08Z,
4330479384,"BATS:PNW, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [PNW]: SHORT-ZONE | W%R: 2.6,2026-03-27T13:55:08Z,
4330479384,"BATS:CNP, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [CNP]: SHORT-ZONE | W%R: 9.5,2026-03-27T13:55:08Z,
4330479384,"BATS:FOUR, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [FOUR]: LONG-ZONE | W%R: 80.2,2026-03-27T13:55:08Z,
4330479384,"BATS:C, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [C]: LONG-ZONE | W%R: 79.2,2026-03-27T13:55:08Z,
4330479384,"BATS:SO, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [SO]: SHORT-ZONE | W%R: 11.7,2026-03-27T13:55:07Z,
4330479384,"BATS:CDW, 1T","AKJ 2.0 Sniper-Commander v14.2 (Max-Exposure) (150, 0,2, 50, 10, 1, 4): Jeder alert()-Funktionsaufruf",📡 RADAR [CDW]: LONG-ZONE | W%R: 75.3,2026-03-27T13:55:07Z,
